,unitary
0,"Operator([[ 0.87775053-0.20089548j,  0.43282121+0.04313722j],
          [-0.3709694 +0.22710509j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j, -0.29507941+0.31956714j],
          [ 0.40470409+0.15940393j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.40068048+0.16926361j],
          [-0.28716774+0.32669513j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.42636798+0.08605443j],
          [ 0.42135252-0.10796791j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.05121664+0.43193966j],
          [ 0.23399674+0.36666134j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.43483703-0.01057215j],
          [-0.39614627+0.17961946j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j,  0.08391007-0.42679517j],
          [-0.26119777-0.34780848j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j, -0.09977636-0.42336709j],
          [-0.09430675-0.42461895j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.87775053-0.20089548j, 0.17739799+0.39714603j],
          [0.01300733+0.434771j  , 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.26738483-0.34307487j],
          [ 0.09154015-0.42522396j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
