,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.22029238+0.36923399j],
          [-0.0401364 +0.4280789j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.88064867-0.19898603j, 0.16377787+0.39754155j],
          [0.02305872+0.42933759j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.09942109+0.41830362j],
          [ 0.2696146 +0.33491856j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.27972414-0.32652241j],
          [ 0.11215846-0.41506982j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.15905478+0.39945469j],
          [0.02814553+0.42903415j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.42029367-0.09064054j],
          [-0.41843347+0.09887316j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.12668848-0.41086799j],
          [-0.06227465-0.42542255j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.38184346+0.19763109j],
          [-0.25977449+0.34260719j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.36455869+0.22794612j],
          [ 0.42714858+0.04905675j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.39592312+0.1676525j ],
          [-0.2853758 +0.32159467j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
