,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.32484995+0.0391009j ],
          [-0.29417561+0.14323784j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.18223125+0.27175014j],
          [ 0.26111589+0.19716709j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.32384329-0.04671072j],
          [-0.32130147+0.06182019j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j, -0.22305018+0.2393846j],
          [ 0.28909819+0.1532273j,  0.9318629 -0.1567647j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.14061587+0.29543789j],
          [ 0.22954165+0.23316732j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.20761562-0.25288757j],
          [-0.2789313 -0.17103714j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.26710871-0.18896906j],
          [ 0.19057656-0.26596418j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.06191951-0.32128234j],
          [-0.16363315-0.28333825j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.32699116-0.01153922j],
          [ 0.30521699-0.11789384j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
