,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.16245655+0.22091648j],
          [-0.09564957+0.25699684j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.27293142-0.02654542j],
          [-0.26974846+0.0493152j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.26955985+0.05033593j],
          [ 0.27302995-0.0255121j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.17052797-0.21474736j],
          [ 0.10510328-0.25327755j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.15939843+0.22313305j],
          [-0.09210086+0.25828986j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.00336393-0.27419866j],
          [-0.07842554-0.2627654j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.04651805-0.27024487j],
          [-0.11884124-0.24712948j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.24730808+0.11846911j],
          [-0.20534156+0.1817445j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.27396584-0.01178716j],
          [ 0.26023169-0.08646204j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.19586879+0.1919157j ],
          [-0.13573361+0.23827003j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
