,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.10931618+0.01857231j],
          [ 0.11070143+0.00633652j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.10989755+0.0147474j ],
          [ 0.1108551 +0.00247073j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.11044431+0.00984949j],
          [ 0.11085539-0.0024576j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.11048438+0.00938928j],
          [ 0.11084419-0.00291942j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.11037137+0.01063572j],
          [ 0.11087008-0.00166813j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.11024933+0.01183398j],
          [ 0.11088166-0.00046373j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.11008192+0.01330143j],
          [ 0.110878  +0.00101323j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.11000547+0.01391958j],
          [ 0.11087056+0.00163605j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.10953981+0.01720425j],
          [ 0.11077199+0.0049521j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
