,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.2016129 -0.18587216j],
          [ 0.14291478-0.2340333j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.08899348+0.2593769j ],
          [-0.01445596+0.27383799j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.22321554-0.1592829j ],
          [-0.2583375 -0.09196713j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.23944764-0.13364522j],
          [-0.26691704-0.06286106j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.0281236 +0.27277332j],
          [0.04775416+0.27002918j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.95240675-0.13313589j, 0.02064178+0.27344128j],
          [0.05513235+0.26861988j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.13942944-0.23612635j],
          [ 0.06933431-0.2653092j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.08385715-0.26108274j],
          [ 0.00904874-0.27406995j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.27314381-0.0242627j ],
          [-0.26932674+0.05156866j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.03353754+0.27216071j],
          [ 0.10688367+0.25253138j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
