,unitary
0,"Operator([[0.95240675-0.13313589j, 0.03871322+0.27147284j],
          [0.03721386+0.27168244j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.26222827+0.08020319j],
          [ 0.27416959+0.00522072j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.12522521+0.24395669j],
          [-0.05352735+0.26894431j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.14090661+0.23524784j],
          [ 0.20001476+0.18759081j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.20185951+0.1856043j ],
          [ 0.24501795+0.1231358j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.23997071-0.13270371j],
          [-0.26716188-0.06181221j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.12604193-0.24353573j],
          [ 0.0544282 -0.26876345j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 9.52406750e-01-0.13313589j, -7.42942705e-02-0.26396322j],
          [-9.37443543e-04-0.27421769j,  9.52406750e-01-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.95240675-0.13313589j, 0.05674099+0.2682847j ],
          [0.0190029 +0.27356006j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.19114571-0.19662028j],
          [ 0.12990149-0.24149911j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
