,unitary
0,"Operator([[ 0.998072  -0.02773136j, -0.04954541-0.02506986j],
          [ 0.04807692-0.02778229j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j, -0.04952864-0.02510297j],
          [ 0.04805834-0.02781442j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.04943107-0.02529456j],
          [ 0.04795028-0.02800029j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j, -0.04940473-0.02534598j],
          [ 0.04792112-0.02805017j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j, -0.04933714-0.0254773j ],
          [ 0.04784634-0.02817753j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j, -0.0493377 -0.0254762j ],
          [ 0.04784697-0.02817647j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.998072  -0.02773136j, 0.00154222+0.05550556j],
          [0.00154222+0.05550556j, 0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j, -0.0494269 -0.02530272j],
          [ 0.04794566-0.02800821j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j, -0.04961634-0.02492919j],
          [ 0.04815555-0.02764577j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j, -0.04987526-0.02440706j],
          [ 0.04844306-0.02713883j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
