,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.0310442 -0.27245638j],
          [-0.04485861-0.27052527j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.06169716-0.26718847j],
          [-0.13260036-0.24002784j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.19543157-0.19236091j],
          [-0.2406892 -0.13139607j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.25470416-0.1015973j ],
          [-0.27280057-0.027858j  ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.20287388-0.18449501j],
          [-0.24568924-0.12179087j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.21407131-0.17137588j],
          [-0.25285993-0.10610408j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.21633115-0.16851424j],
          [-0.25424843-0.10273244j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.10374853-0.2538355j ],
          [-0.16937814-0.21565543j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.01985675-0.27349941j],
          [-0.0940944 -0.25757031j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
