,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.26338388+0.07632269j],
          [ 0.27421678+0.00117209j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.07810159-0.26286186j],
          [ 0.00302595-0.27420259j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.11079659-0.25083926j],
          [ 0.03776448-0.27160645j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.08651166+0.2602152j ],
          [-0.0118394 +0.27396359j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.0871326 -0.26000794j],
          [ 0.01249337-0.27393454j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.10858025-0.25180657j],
          [-0.17346828-0.21237932j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.15121148-0.22876037j],
          [ 0.08268462-0.26145644j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.95240675-0.13313589j, 0.04300387+0.2708263j ],
          [0.03291039+0.27223726j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.02978148-0.27259729j],
          [-0.04611156-0.27031453j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.12133639-0.24591401j],
          [-0.18411959-0.20321466j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
