,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.08805345-0.04704574j],
          [ 0.08291681-0.05560138j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.07579345-0.06497741j],
          [ 0.06892788-0.07221951j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.00220765-0.099809j  ],
          [-0.00776765-0.09953077j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.09938663+0.00943443j],
          [ 0.09983198-0.00053481j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.09408444+0.03338906j],
          [ 0.09694775+0.02382948j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.09873787+0.01474936j],
          [ 0.09971707+0.00481833j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j, -0.04189551-0.0906172j ],
          [ 0.03263958-0.09434706j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j,  0.07360239-0.06744924j],
          [-0.07996837-0.05976429j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.09728474-0.02241408j],
          [ 0.09456104-0.03201437j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
