,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.11766866-0.11694278j],
          [ 0.0966378 -0.1348431j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.08643677-0.14159877j],
          [ 0.06174835-0.15397619j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.0764977 -0.14720608j],
          [ 0.05101677-0.15785695j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.09212982-0.1379624j ],
          [ 0.06796576-0.15133467j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.07836458-0.14622079j],
          [ 0.05302124-0.15719502j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.06743162-0.15157343j],
          [ 0.04135179-0.16065975j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.06431331-0.15292261j],
          [ 0.03805286-0.16147293j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.06459522-0.15280374j],
          [ 0.03835059-0.16140248j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 9.82721104e-01-0.08208352j,  2.76688959e-02+0.16357249j],
          [-1.49451184e-04+0.16589607j,  9.82721104e-01-0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.07140712-0.14974161j],
          [ 0.04557609-0.15951284j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
