,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.09313358+0.03595618j],
          [ 0.09625793+0.02647871j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.09414872+0.03320738j],
          [ 0.09699357+0.0236423j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.0956174 +0.02870583j],
          [ 0.09800551+0.01901661j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.09714606+0.0230077j ],
          [ 0.09895767+0.01319434j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.09711782+0.02312663j],
          [ 0.09894144+0.01331548j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j, -0.09771794+0.02044297j],
          [ 0.09927065+0.01058532j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j, -0.0967874 +0.02447263j],
          [ 0.09874706+0.01468775j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.09485944+0.03111909j],
          [ 0.09749226+0.02149348j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
