,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.14482707-0.08091134j],
          [ 0.12939736-0.10381642j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.06334351-0.15332686j],
          [ 0.03702944-0.16171069j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.06166854-0.15400817j],
          [ 0.03526466-0.16210469j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.03807039-0.1614688j ],
          [-0.06432991-0.15291563j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.13716313+0.09331561j],
          [ 0.15074319+0.06926773j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.00811649-0.16569746j],
          [-0.01948455-0.16474793j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.05294481-0.15722078j],
          [-0.07829349-0.14625887j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.03166392-0.16284632j],
          [-0.05824074-0.15533687j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.08697751-0.14126726j],
          [-0.10920798-0.12488052j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.06741542-0.15158063j],
          [-0.0916279 -0.13829626j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
