,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.05386841+0.09691827j],
          [ 0.06428279+0.09034755j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.11014051-0.01280727j],
          [ 0.10804122-0.02494096j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10858456-0.02245777j],
          [ 0.10542479-0.03435943j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.02899677-0.10702404j],
          [ 0.01695086-0.10957931j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.10680897-0.02977919j],
          [ 0.10284834-0.04143882j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10746691-0.0273097j ],
          [ 0.10377605-0.03905751j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.07628379-0.08047199j],
          [ 0.06689044-0.08843431j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.04216201-0.102554j  ],
          [-0.05327348-0.09724656j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.04527293-0.10121916j],
          [ 0.03377031-0.10561498j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.1079422 +0.0253661j ],
          [-0.10446391+0.0371786j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
