,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.11076666+0.00506994j],
          [ 0.11064579-0.00724342j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.03865151-0.10392795j],
          [ 0.02688936-0.10757286j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.0216481 +0.10874887j],
          [-0.00945625+0.11047867j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.04650327-0.10065984j],
          [ 0.03505509-0.10519552j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.09706176-0.05360943j],
          [ 0.09051888-0.06404132j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10373299+0.03917173j],
          [ 0.10743679+0.02742799j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.09394588-0.0588993j ],
          [ 0.08683566-0.06895307j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.11087742-0.00107446j],
          [ 0.11007456-0.01336221j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.02199284-0.10867968j],
          [ 0.00980653-0.11044813j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.10569475+0.0335198j ],
          [-0.10132622+0.04503281j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
