,unitary
0,"Operator([[ 0.98599146-0.07408833j,  0.11578544-0.0944748j ],
          [-0.12860343-0.07611119j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j,  0.14544649-0.03430852j],
          [-0.14894028-0.01218803j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j,  0.14843338-0.01729989j],
          [-0.1493519 +0.00507598j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.14929544+0.00652904j],
          [-0.14664332+0.02876615j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j,  0.13795906-0.05743738j],
          [-0.14499327-0.03617607j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j,  0.1432384 -0.04259715j],
          [-0.14799562-0.02071355j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j,  0.14927261+0.00703167j],
          [-0.14654564+0.02925974j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j,  0.14941362+0.00270632j],
          [-0.14733144+0.02500403j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j,  0.14778325+0.02217803j],
          [-0.14280956+0.04401345j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j,  0.09879198+0.11212448j],
          [-0.08092698+0.12562874j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
