,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.15704046-0.30482323j],
          [ 0.0429963 -0.34019145j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j,  0.28898241-0.18457538j],
          [-0.33475269-0.07429364j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.28771199+0.18654951j],
          [-0.20630137+0.27389533j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.20496595+0.2748961j ],
          [-0.09827815+0.32851227j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.32276848+0.11575584j],
          [ 0.34289233-0.00193872j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.21555684+0.26667238j],
          [ 0.29392958+0.17659079j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.193419  -0.28313953j],
          [ 0.08460461-0.3322965j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j, -0.30856145-0.14956182j],
          [ 0.23856979-0.24629933j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.16987045-0.29786396j],
          [ 0.05743477-0.33805348j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.23528291+0.24944109j],
          [ 0.30655115+0.15364016j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
