,unitary
0,"Operator([[ 0.87775053-0.20089548j,  0.29267348+0.32177205j],
          [-0.12357724+0.41704158j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.31929005+0.29537921j],
          [-0.15902402+0.40485352j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j, -0.04846068+0.43225754j],
          [ 0.23165341+0.36814632j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.28715634-0.32670514j],
          [ 0.11646362-0.41908381j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j,  0.3107464 +0.30435455j],
          [-0.14742695+0.40921915j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.42591309-0.08827829j],
          [-0.42191022+0.10576758j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j,  0.14861381-0.40878962j],
          [-0.31162827-0.30345154j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.30592852+0.30919696j],
          [-0.14098243+0.41148387j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.43496174-0.0018172j ],
          [ 0.39086962-0.19082966j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.30948506+0.30563706j],
          [-0.14573334+0.40982534j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
