theta
-3.141592653589793
-3.141592653589793
-3.039576238755932
-2.704081792409447
3.141592653589793
-2.350033930224972
-2.3598373312873018
-0.22000480041645853
0.9000421712251393
-3.141592653589793
-3.141592653589793
0.583102607325315
-3.141592653589793
1.883399434904164
