,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.03360838-0.10566662j],
          [-0.04511773-0.10128844j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.07304445-0.08342341j],
          [ 0.06334382-0.09100834j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.05870076-0.09407007j],
          [-0.06876952-0.08698109j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.06425453+0.09036765j],
          [ 0.07387851+0.08268569j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.10050506+0.04683685j],
          [ 0.10507869+0.03540376j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.11086242+0.00211689j],
          [ 0.11041351-0.01018888j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.07922563+0.07757742j],
          [ 0.08733908+0.0683143j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.03562132-0.10500514j],
          [ 0.02375841-0.10830741j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.06639399+0.08880764j],
          [-0.05613734+0.09562194j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.06937485+0.08649906j],
          [ 0.07853829+0.0782732j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
