,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.17654538-0.0911111j ],
          [ 0.15492525-0.12436909j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j , -0.07589688+0.18360056j],
          [ 0.11085979+0.1648624j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j ,  0.18897401+0.0613052j ],
          [-0.17302765+0.09762652j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.15766391+0.12087844j],
          [ 0.17853596+0.08714593j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.00710329-0.1985423j ],
          [-0.03248256-0.19599588j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.11351569-0.16304506j],
          [ 0.07886088-0.1823471j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.1978024 +0.01853948j],
          [ 0.19754275-0.02112735j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j , -0.02924675-0.19650479j],
          [-0.01037571-0.1983982j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j , -0.05386221-0.19122857j],
          [ 0.0147973 -0.1981175j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j ,  0.12734581+0.15248786j],
          [-0.09451272+0.17474796j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
