,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.07892633-0.14591834j],
          [ 0.05362538-0.15698995j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.15306787-0.06396682j],
          [-0.16155869-0.03768708j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.10328909+0.12981869j],
          [-0.08032141+0.14515508j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.05629234+0.15605351j],
          [-0.02962363+0.1632298j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.16073133+0.0410727j ],
          [ 0.16531791+0.01383886j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.10675829+0.12698108j],
          [ 0.12634463+0.10751075j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.08782845-0.14073979j],
          [ 0.06326325-0.15336j   ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.14208358-0.08563752j],
          [ 0.12590782-0.10802197j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 9.82721104e-01-0.08208352j, -2.82575758e-02-0.16347182j],
          [ 7.46674260e-04-0.16589445j,  9.82721104e-01-0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.07289011+0.14902536j],
          [ 0.09660282+0.13486816j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
