,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.08252701-0.07405572j],
          [ 0.07380662-0.08274987j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.01574181-0.10975952j],
          [-0.02781517-0.1073372j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.01722502+0.10953655j],
          [-0.0049731 +0.11077105j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99230021-0.05518458j, 0.00774691+0.11061168j],
          [0.00456578+0.11078859j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.1077775 -0.02605702j],
          [ 0.10422362-0.037847j  ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10953505+0.01723457j],
          [ 0.11077062+0.00498276j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.05858297-0.09414347j],
          [ 0.04778284-0.10005877j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.07889464-0.07791401j],
          [ 0.06976882-0.0861816j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.00721669-0.11064753j],
          [-0.0050967 -0.11076543j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.11036089+0.01074391j],
          [ 0.11087166-0.00155945j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
