,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.08112656+0.07558729j],
          [ 0.08900761+0.06612565j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.04387122-0.10183454j],
          [ 0.032309  -0.10607113j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.06220178+0.09179268j],
          [ 0.07199643+0.08432954j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.03497608+0.10522182j],
          [-0.02309313+0.10845121j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.07668374-0.08009096j],
          [ 0.06733017-0.08809997j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.0177533 -0.10945217j],
          [-0.02978017-0.1068087j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.11087438-0.00135213j],
          [ 0.11004075-0.01363783j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.10706882+0.02883099j],
          [-0.10321172+0.04052527j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.1051551 +0.03517616j],
          [ 0.10840709+0.02329938j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.05632326-0.09551255j],
          [ 0.04538526-0.10116885j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
