,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.33952179-0.04799853j],
          [ 0.30247892-0.16150979j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.01624421-0.34251282j],
          [-0.10218753-0.3273173j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.21212135-0.26941314j],
          [-0.29164219-0.1803434j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.34146258-0.03134023j],
          [-0.33150713+0.08764662j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.27039678+0.21086604j],
          [ 0.32630886+0.10536334j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.33684992+0.06411738j],
          [ 0.33841333-0.05527498j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.27487593-0.204993j  ],
          [-0.3285026 -0.09831047j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.34286163-0.0049807j ],
          [ 0.32036699-0.12224524j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.3428771 -0.00376832j],
          [-0.32338154+0.11403195j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
