,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.02821151+0.21858471j],
          [ 0.07569337+0.20699198j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.00101775-0.22039539j],
          [-0.04956737-0.21475158j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.96939523-0.10815603j, 0.01553685+0.21984943j],
          [0.03329952+0.21786764j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.09955185+0.19663315j],
          [-0.05376638+0.21373896j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.16399728-0.1472415j ],
          [ 0.1275129 -0.17976547j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j,  0.15934636-0.15226261j],
          [-0.18898638-0.11339891j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.19680183+0.09921797j],
          [ 0.2138299 +0.05340353j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.20117048+0.09003113j],
          [-0.17638105+0.13215479j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.1558882 +0.15580127j],
          [ 0.18639317+0.11761272j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.08564659-0.20307591j],
          [ 0.03878307-0.21695861j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
