,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.14844534-0.45586492j],
          [-0.08828025-0.47122759j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.45055168-0.16386588j],
          [-0.47395779+0.07220014j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.37505882-0.29862975j],
          [-0.47231581-0.08225949j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.19960482-0.43589765j],
          [-0.38415017-0.28684053j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.07553359+0.47343798j],
          [ 0.29326522+0.37926819j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.37125073-0.30335085j],
          [ 0.18036902-0.4442025j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.47533903+0.0624632j ],
          [ 0.4470957 -0.17307306j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.3984663 -0.26659605j],
          [-0.47750003-0.04292512j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.46040638+0.13369673j],
          [ 0.46814223-0.10340066j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.25937082+0.40320668j],
          [-0.03431173+0.47819614j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
