,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.16210485-0.03526394j],
          [ 0.15400844-0.06166787j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.12652411-0.10729947j],
          [ 0.10697032-0.12680251j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.07935469-0.14568583j],
          [ 0.05408637-0.15683173j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.06751408-0.15153672j],
          [ 0.0414392 -0.16063723j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.07178754-0.14955961j],
          [ 0.04598144-0.15939647j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.09761429-0.1341379j ],
          [ 0.07400872-0.14847302j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.11210295-0.12228841j],
          [ 0.09026239-0.13919134j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.05379983-0.15693025j],
          [ 0.02702022-0.16368089j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
