unitary
"Operator([[ 0.85030065-0.2171174j , -0.00620988-0.47938532j],
          [-0.22437988-0.42367737j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.85030065-0.2171174j ,  0.38040026-0.29179529j],
          [-0.47372675-0.07370086j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.85030065-0.2171174j , -0.33574286+0.34223614j],
          [ 0.45871883+0.13937677j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.85030065-0.2171174j ,  0.38366163-0.28749366j],
          [-0.47452656-0.06836224j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.85030065-0.2171174j ,  0.2541075 -0.40654425j],
          [-0.417908  -0.23495052j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
