,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.29439121-0.02580719j],
          [ 0.27361611-0.1116531j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j , -0.27903765+0.09731487j],
          [ 0.29533336+0.01050719j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.29090591-0.05201867j],
          [ 0.26254047-0.13566391j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.28760497-0.06793803j],
          [-0.29483658+0.0200894j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j ,  0.10400558-0.27661351j],
          [-0.1811052 -0.23352323j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j , -0.29273281+0.04049316j],
          [ 0.29162488-0.04782386j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j , -0.29550123+0.00334893j],
          [ 0.28329279-0.08412723j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.27994033+0.09468686j],
          [ 0.2954191 +0.00772979j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j , -0.05371742-0.29059703j],
          [-0.03455908-0.29349253j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
