,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.27421478+0.00157224j],
          [-0.26327222+0.07670695j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.18754177+0.20006075j],
          [-0.12549225+0.24381943j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.11447311+0.24918292j],
          [ 0.1784158 +0.2082403j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.23520328-0.14098098j],
          [-0.26484698-0.07107951j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.19273052+0.19506708j],
          [-0.13185146+0.24044003j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.16569897+0.21849501j],
          [-0.09943171+0.25555734j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.24256114+0.12790744j],
          [-0.1981884 +0.18951933j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.27397503-0.0115715j ],
          [-0.26664593+0.06400131j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.24901329+0.11484162j],
          [ 0.2709597 +0.04215517j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.27360804-0.01829915j],
          [-0.26813785+0.05743091j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
