,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.09775526+0.36634218j],
          [ 0.22935845+0.30192282j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.36580053+0.09976301j],
          [-0.30066035+0.23101091j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.29879407-0.23341978j],
          [ 0.18797983-0.32928145j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.35358731+0.13688939j],
          [ 0.37908832-0.00739836j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.3150928 -0.21090096j],
          [ 0.2115998 -0.31462392j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.24775807+0.28701677j],
          [ 0.33808362+0.17164542j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.37645652+0.04520151j],
          [ 0.36548549-0.10091109j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.20962406+0.31594373j],
          [ 0.31376501+0.21287134j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.26510109+0.27107951j],
          [-0.14252359+0.35135411j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.09809993-0.36625004j],
          [-0.22964245-0.30170687j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
