,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.14929069-0.40320561j],
          [-0.30814787-0.29984557j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.18585361-0.38771241j],
          [-0.33449729-0.27013707j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.20851387-0.37601122j],
          [-0.3499251 -0.24982974j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.23688553-0.35881433j],
          [-0.36814652-0.22210495j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.06594509-0.42486906j],
          [-0.24221366-0.35523938j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.13686883-0.40758974j],
          [-0.05167383-0.42683989j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.1743765 -0.39300803j],
          [-0.01154054-0.42980145j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.31379296-0.29393273j],
          [ 0.15692962-0.40029435j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.37748314-0.2058372j ],
          [-0.42931154-0.02353876j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
