,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.11009564+0.2511477j ],
          [ 0.17474491+0.21133015j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.26864497+0.05500997j],
          [-0.24326226+0.12656892j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.23108014-0.14764209j],
          [ 0.18173588-0.20534918j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.25896608+0.09018196j],
          [ 0.27376882+0.01571154j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.23707141-0.13781642j],
          [ 0.19019187-0.19754308j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.22507416+0.15664559j],
          [ 0.25940168+0.08892125j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.27210591-0.0339793j ],
          [ 0.25235754-0.10729347j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.25747797+0.09434676j],
          [ 0.27347982+0.02012476j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.08797275+0.25972488j],
          [-0.01337894+0.27389272j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.01004193-0.27403536j],
          [-0.06548879-0.2662845j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
