,unitary
0,"Operator([[0.96939523-0.10815603j, 0.01490422+0.21989322j],
          [0.03392625+0.21777092j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.21952872+0.0195527j ],
          [-0.20982115+0.06745554j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.11728946-0.18659675j],
          [-0.15553082-0.15615802j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.17472069+0.13434227j],
          [ 0.20003306+0.09253076j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.11651979-0.18707833j],
          [ 0.07242294-0.20815879j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.96939523-0.10815603j, 0.01476276+0.21990277j],
          [0.03406633+0.21774905j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.16248466+0.14890903j],
          [ 0.19130839+0.10943612j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.15238201+0.15923218j],
          [ 0.18372937+0.12173202j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j,  0.07137384+0.20852084j],
          [-0.02366124+0.21912396j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.06699337-0.20996917j],
          [ 0.01906928-0.21957124j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
