,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.34151119-0.18712764j],
          [ 0.2416817 -0.30534669j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.27328002-0.27742508j],
          [ 0.14367315-0.36194567j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.38924561-0.01159732j],
          [ 0.35400274-0.16226122j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.33006061+0.20665584j],
          [-0.22353038+0.31887429j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.06971834-0.38312661j],
          [-0.21341137-0.32573337j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.22133864-0.32039952j],
          [-0.32863583-0.20891418j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.35879915-0.15135988j],
          [ 0.27153359-0.27913465j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.24838293+0.29992093j],
          [-0.11198112+0.37297034j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.32399049+0.21604815j],
          [ 0.38254812+0.07282569j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.28981674-0.26010172j],
          [ 0.16565051-0.3524295j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
