,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.30174463-0.37255741j],
          [ 0.08619229-0.47161397j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.47606477-0.05666729j],
          [-0.44495389+0.17850738j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.47777782-0.03971396j],
          [-0.43832937+0.19420661j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.39017122-0.27859517j],
          [-0.4759731 -0.05743222j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.26901125-0.39683976j],
          [-0.4263347 -0.21928879j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.13810132-0.45910442j],
          [-0.3413017 -0.33669274j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j , -0.21428337-0.42887234j],
          [-0.017561  -0.47910381j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.29349503+0.37909038j],
          [ 0.43931173+0.19197409j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.85030065-0.2171174j , 0.1522458 +0.45460979j],
          [0.08434329+0.47194815j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
