,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.04361851-0.2160384j ],
          [-0.00506844-0.22033946j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 9.69395227e-01-0.10815603j, -4.07020513e-04+0.22039737j],
          [ 4.89720944e-02+0.21488811j,  9.69395227e-01-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.07942797+0.20558785j],
          [-0.03216375+0.2180382j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.1149834 +0.18802655j],
          [ 0.1535966 +0.15806091j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.22037375+0.00325175j],
          [-0.2142381 +0.05174167j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j,  0.02228711-0.21926799j],
          [-0.07006524-0.20896418j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.14532698+0.16569621j],
          [ 0.17827247+0.12959202j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.07465757-0.20736782j],
          [-0.11852514-0.1858143j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.18326132-0.12243551j],
          [ 0.15177043-0.15981521j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.96939523-0.10815603j, 0.02443828+0.21903866j],
          [0.02443828+0.21903866j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
