,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.08033948+0.38104096j],
          [ 0.2223819 +0.3196763j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.25921533+0.2906098j ],
          [ 0.35192192+0.16672615j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.33565004-0.19744795j],
          [ 0.23226431-0.31256989j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.31212631-0.23286007j],
          [-0.37816735-0.09293062j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.15688014+0.35642007j],
          [-0.00569966+0.38937663j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.36387578-0.13871216j],
          [-0.38916885+0.01393754j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j,  0.38032507-0.08366292j],
          [-0.38288247+0.0710469j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.9027011 -0.18298657j, 0.10232352+0.37573467j],
          [0.05207177+0.3859212j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9027011 -0.18298657j, 0.13053387+0.36688902j],
          [0.02264366+0.38875945j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.9027011 -0.18298657j, 0.07535301+0.38205833j],
          [0.07937581+0.38124287j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
