,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.03662693-0.42839344j],
          [-0.15112187-0.40252286j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.22690521+0.36520748j],
          [ 0.36188457+0.23216811j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.34114367+0.26169346j],
          [-0.19548468+0.38294675j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.39690628+0.16531146j],
          [ 0.42942342-0.02140098j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.03686197-0.42837328j],
          [-0.21746263-0.37090764j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.11152569-0.41524029j],
          [-0.27922614-0.32694837j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.31364248-0.2940933j ],
          [ 0.15672472-0.40037462j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.17908035-0.39088707j],
          [-0.32974702-0.27591553j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.10219927-0.41763355j],
          [-0.08729363-0.42100154j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.31986374+0.28731457j],
          [-0.16525614+0.39692932j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
