,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.36770265+0.09250649j],
          [-0.30517182+0.22501743j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.23710819+0.29587564j],
          [ 0.3315879 +0.18388082j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.3754616 -0.05283255j],
          [-0.36745824+0.09347262j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.2121773 +0.31423476j],
          [ 0.31547962+0.21032189j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.19482286+0.32527948j],
          [ 0.30360875+0.22712203j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.29955388-0.23244388j],
          [-0.36532001-0.10150851j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.31270347-0.21442767j],
          [ 0.20805169-0.31698136j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.03938457-0.37710946j],
          [-0.10654125-0.36388412j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.90789321-0.17879381j, 0.09810347+0.36624909j],
          [0.04808902+0.37609857j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.36085057-0.11640254j],
          [ 0.28977095-0.24453115j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
