,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.15272362-0.34704205j],
          [-0.27290452-0.26322198j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.17706034+0.33527947j],
          [ 0.29096414+0.24311018j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.21490664-0.31237449j],
          [-0.31729983-0.20756567j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.37591109-0.04953323j],
          [ 0.32906111-0.18836527j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.37215078-0.07257055j],
          [ 0.31684674-0.20825665j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.0296321 -0.37800083j],
          [-0.17074248-0.33854053j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.05665757-0.37490346j],
          [-0.19457559-0.32542746j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.17007337-0.33887717j],
          [-0.28586299-0.24908842j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.34890966+0.14840735j],
          [-0.26658669+0.26961867j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.12661388-0.3573956j ],
          [-0.25267003-0.28270222j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
