,unitary
0,"Operator([[ 0.97517033-0.0978434j ,  0.19857013+0.00627739j],
          [-0.19336482+0.04560206j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j, -0.18502588+0.0723528j],
          [ 0.19571196+0.0341516j,  0.97517033-0.0978434j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j ,  0.18096903+0.08197385j],
          [-0.16107601+0.11629282j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.06775818+0.18675741j],
          [ 0.1035105 +0.16957323j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.12118997+0.15742457j],
          [ 0.15004967+0.13020983j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j ,  0.05727922-0.190233j  ],
          [-0.09393092-0.17506138j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.17372275-0.09638418j],
          [ 0.15111128-0.1289763j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.1052676 -0.16848809j],
          [-0.13664267-0.1442161j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.97517033-0.0978434j , 0.01983384+0.19767681j],
          [0.01983384+0.19767681j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.19642847+0.02975499j],
          [ 0.19842438-0.00986244j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
