,theta_x,theta_y
0,-1.999767437179919,0.43415401649283236
1,-1.9577414969004963,-1.1282175526398346
2,1.3032125662025087,1.625313338108737
3,-3.141592653589793,0.9358950776161318
4,-0.4316717898171666,-1.7245825285838117
5,0.4463109457470703,2.0590554204276237
6,-3.141592653589793,-0.5143490856230347
7,-3.141592653589793,0.4656704429035389
8,-2.836288629919974,-1.700861380747919
9,-0.19707319291221767,-2.734864694884887
10,-0.24534481292873814,-2.377839108061442
11,-2.1651520258498653,-2.1130029935748076
12,-1.3801339189566109,-0.292461836625882
13,0.6213576077156132,-2.7655002100405452
14,-1.3393347448393116,-3.141592653589793
15,0.1172574887822315,0.7719659190745657
16,3.0037030882381432,-2.8180842201731853
17,0.362206350785772,-1.3808602761919455
18,-1.6150954373993056,-1.457294761361571
19,-2.122514369938153,-0.2074188275530563
20,-1.8111328913160398,-1.4765963191362164
21,-0.8528470511340507,1.3576655549390648
22,2.1332692721184645,0.7936489712015328
23,0.7939276347460119,-0.7483567209123446
24,-1.9677124562532933,-0.26045321556626244
25,1.3594900007224295,-1.4696315571946417
26,-1.007973685697576,1.9928722982009142
27,0.034626122185126416,-3.139933639436453
28,-3.0247999769495926,0.09903914404672322
29,-3.141592653589793,-0.9117226849143732
30,-3.0313125459101395,-3.141592653589793
31,1.0074781093675609,-2.145401618810556
32,-0.015595688414122495,2.036152940362855
33,1.0747401696315177,0.947980246294575
34,-0.044344459463029236,-3.141592653589793
35,-1.924839972949271,-2.2847823424887355
36,-0.9213733610063363,-3.141592653589793
37,-0.4015475288685767,1.5015431979425835
38,0.6109014870351139,-3.141592653589793
39,-1.330226084794206,-3.141592653589793
40,1.0530568042663628,1.7901856212000622
41,-0.27144255413839213,-0.9224082088261571
42,1.4500471867529987,-1.9449994832277862
43,-0.8547855332609989,-3.141592653589793
44,0.7699846432875861,-1.1815240185111269
45,-1.6436337262279765,-1.4482758494728256
46,-0.5785257076141107,-1.038980785978149
47,-2.4435558967419366,-3.141592653589793
48,-3.141592653589793,-2.8829530459821333
49,-3.141592653589793,-2.1006044534772603
