,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.22352197+0.26003237j],
          [ 0.29913497+0.16762212j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j,  0.18933669-0.28588551j],
          [-0.27588723-0.20362991j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.33704492-0.06308428j],
          [ 0.29497934-0.17483162j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j, -0.33922757-0.05003563j],
          [ 0.30150401-0.1633225j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.22497083-0.2587799j ],
          [ 0.1225964 -0.32023277j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.34097412-0.03627056j],
          [ 0.30786469-0.15099085j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.33604771-0.0681971j ],
          [ 0.29228941-0.17929251j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j, -0.21233571+0.26924422j],
          [ 0.29178563+0.18011122j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.16792586+0.29896456j],
          [-0.05523068+0.33842056j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.31464385-0.13630171j],
          [-0.3423054 -0.02014742j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
