,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.01455565+0.38914622j],
          [ 0.16494732+0.35275916j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.35376553-0.16277774j],
          [-0.38922827-0.01216544j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.37747434-0.09570666j],
          [ 0.31040697-0.2351471j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.33003351+0.20669912j],
          [ 0.38447342+0.0618614j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.33556043-0.19760021j],
          [ 0.23212248-0.31267523j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.30051758+0.24766071j],
          [ 0.37323865+0.11108356j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.38620406-0.04993062j],
          [ 0.3362736 -0.19638409j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.28879984+0.26123035j],
          [ 0.36773016+0.12814513j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.1858796 +0.34219208j],
          [-0.03795058+0.3875647j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.26420845-0.28607786j],
          [-0.35475606-0.16060754j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
