,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.00449214-0.1658353j ],
          [-0.03194133-0.16279213j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9827211 -0.08208352j, 0.00980013+0.16560641j],
          [0.01780914+0.16493745j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.00500935-0.16582049j],
          [-0.03244891-0.16269172j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.03299638-0.16258157j],
          [-0.05951081-0.15485474j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.04566147-0.15948842j],
          [-0.07148726-0.14970337j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.05519795-0.15644396j],
          [-0.08038653-0.14511903j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.06284419-0.1535322j ],
          [-0.08744377-0.14097913j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.07567709-0.14762962j],
          [-0.09911964-0.13302941j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.08514851-0.14237717j],
          [-0.10758845-0.12627847j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.07937114-0.14567686j],
          [-0.10243854-0.13049089j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
