,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.27274443-0.3942833j ],
          [-0.42838524-0.21525551j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.47743223-0.04367279j],
          [-0.43992405+0.19056672j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.47819645-0.03430748j],
          [-0.43610475+0.19915195j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.42295513-0.22573836j],
          [-0.47940278+0.00467144j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.15912472-0.45224791j],
          [-0.35646428-0.32059642j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.46174963-0.12898112j],
          [ 0.34338658-0.33456614j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.12539867-0.46273537j],
          [-0.33189484-0.34596916j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.43262049+0.20661162j],
          [ 0.47871508-0.02609056j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.43150171+0.20893809j],
          [-0.27850812+0.39023336j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
