,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.18260995-0.39477667j],
          [-0.00728364-0.43490455j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.31445641+0.30051985j],
          [-0.15243559+0.40737993j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.29814815+0.31670601j],
          [ 0.40622284+0.15549284j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j,  0.26481664-0.3450611j ],
          [-0.38854306-0.19552316j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.36616466-0.2347732j ],
          [ 0.22759365-0.37066986j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.39795999+0.17556441j],
          [ 0.43470639-0.01501241j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j, -0.15693826-0.40566661j],
          [-0.03513639-0.43354406j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.14557193-0.4098827j ],
          [-0.04720503-0.43239646j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.4216583 +0.10676747j],
          [-0.33324082+0.27954529j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
