,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.27174055+0.03678709j],
          [-0.25123624+0.10989344j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.0308247 +0.2724813j ],
          [ 0.10436273+0.25358359j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.22863737+0.1513974j ],
          [-0.17835697+0.20829069j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.27287483+0.02712095j],
          [ 0.26985186-0.04874621j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.0712692 +0.264796j  ],
          [ 0.14114942+0.23510223j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.24878804+0.11532879j],
          [-0.20762592+0.17913039j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.14896681+0.23022838j],
          [-0.08012343+0.26225265j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.1538807 +0.22697345j],
          [-0.08574152+0.26046998j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.1620636 -0.2212049j ],
          [-0.2165099 -0.16828453j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.11776398+0.24764463j],
          [-0.04534083+0.27044487j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
