,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.05671511-0.29002688j],
          [-0.03152679-0.29383372j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j ,  0.22920099-0.18654517j],
          [-0.27409193-0.11047988j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j ,  0.27529122-0.10745668j],
          [-0.29475137-0.02130317j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.28843579-0.06431943j],
          [-0.29456092+0.0237919j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j ,  0.11086602-0.27393597j],
          [-0.18686797-0.22893788j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j ,  0.07114417-0.28682869j],
          [-0.1527303 -0.25299338j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.26326915-0.13424436j],
          [-0.29118254-0.05044719j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 9.44609090e-01-0.1427637j , -8.73579308e-02-0.28231327j],
          [ 2.69419227e-05-0.29552021j,  9.44609090e-01-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j ,  0.29467732+0.02230402j],
          [-0.27492471+0.10839095j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
