,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.20290304-0.2566841j ],
          [ 0.10774896-0.30894422j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.02719034+0.32606296j],
          [ 0.13237977+0.29921893j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.23100088+0.23172173j],
          [ 0.29410401+0.1433848j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.15371924-0.28883692j],
          [ 0.05075216-0.32323457j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.03283403+0.32554308j],
          [ 0.13754271+0.29688107j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.11963567-0.30453846j],
          [ 0.01340719-0.32691989j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.22753751+0.23512348j],
          [ 0.29194431+0.1477325j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.18779788+0.26793343j],
          [-0.08979452+0.31463203j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
