,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.14719827+0.07651271j],
          [-0.13246542+0.09987212j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.14825341+0.07444764j],
          [ 0.15854968+0.04882137j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.13711249+0.09339j   ],
          [-0.11971951+0.11484235j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.05483259+0.15657239j],
          [ 0.08004754+0.14530629j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.13660962+0.09412406j],
          [ 0.15033147+0.0701568j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.00660582-0.16576456j],
          [-0.02098542-0.16456348j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.12619295-0.10768875j],
          [ 0.10657918-0.12713145j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.12486388-0.10922701j],
          [-0.141254  -0.08699904j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.04268864+0.16030972j],
          [-0.01550235+0.16517023j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.16447192-0.02169137j],
          [ 0.15859435-0.04867605j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
