,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.10990268-0.01470915j],
          [-0.11085595-0.00243215j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.10844907-0.02310317j],
          [-0.11034206-0.01093559j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.08682217+0.06897005j],
          [ 0.09393436+0.05891768j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.09741996+0.05295573j],
          [-0.09094735+0.06343136j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 9.92300209e-01-0.05518458j, -1.25796941e-02-0.11016673j],
          [ 2.86544838e-04-0.11088226j,  9.92300209e-01-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10558773-0.0338554j ],
          [ 0.10118265-0.04535448j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.10990721+0.01467526j],
          [-0.10760223+0.02677157j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.08854058+0.06674971j],
          [-0.08059321+0.07615571j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.1107388 -0.00564575j],
          [-0.11068195+0.00666807j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.06831308-0.08734002j],
          [ 0.05820734-0.09437618j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
