,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04177428-0.0274377j ],
          [ 0.04035076-0.02949125j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.04148152-0.02787832j],
          [ 0.04003634-0.0299167j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j, -0.04116234-0.02834747j],
          [ 0.03969412-0.0303693j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j, -0.04095414-0.02864743j],
          [ 0.03947119-0.03065849j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.04058876-0.02916281j],
          [ 0.0390805 -0.03115496j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.04035822-0.02948104j],
          [ 0.03883434-0.03146127j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.03967817-0.03039013j],
          [ 0.03810971-0.03233523j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.03965196-0.03042433j],
          [ 0.03808182-0.03236808j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.039649  -0.03042818j],
          [ 0.03807868-0.03237177j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
