,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.29406874-0.02925349j],
          [ 0.2722896 -0.11485019j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j , -0.22721821-0.18895523j],
          [ 0.16122975-0.2476634j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.24765935-0.16123597j],
          [ 0.18894953-0.22722295j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.25177116+0.15473679j],
          [-0.19479833+0.22222917j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j , -0.02778645-0.29421099j],
          [-0.06039988-0.28928195j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j , -0.1197338 -0.27017774j],
          [ 0.03454309-0.29349441j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j , -0.10847873-0.27489008j],
          [ 0.02239812-0.29467018j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.20737244+0.21054421j],
          [-0.13589039+0.26242331j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.19570252-0.22143332j],
          [ 0.12152374-0.26937738j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j , -0.15201561-0.25342346j],
          [ 0.0703343 -0.28702836j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
