,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.22482604-0.42344078j],
          [-0.00570491-0.47939159j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j, -0.47537284+0.0622054j],
          [ 0.44700177-0.1733155j,  0.85030065-0.2171174j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.04440869-0.47736434j],
          [-0.18988837-0.44021728j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.06196637-0.47540406j],
          [-0.28230145-0.38749805j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.47883801-0.02372786j],
          [-0.43159562+0.20874402j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.08914301-0.47106514j],
          [-0.14761031-0.45613599j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.03824238-0.47789786j],
          [-0.26267729-0.40106046j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.45341497+0.15576813j],
          [-0.32322986+0.35407811j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.36214487+0.31416546j],
          [-0.16719308+0.44932763j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j , -0.39934796+0.26527355j],
          [ 0.47763972+0.04134183j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
