,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.37387302+0.10892939j],
          [ 0.38677896-0.0452624j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.30503662-0.24207293j],
          [ 0.18668969-0.34175079j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.15145526+0.3587589j ],
          [ 0.27920683+0.27145937j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.29968006+0.24867349j],
          [-0.17918559+0.34574437j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9027011 -0.18298657j, 0.08567096+0.37987779j],
          [0.0690232 +0.38325245j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.35128155-0.16807117j],
          [ 0.25810173-0.29159928j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.24992037+0.29864102j],
          [ 0.34648819+0.17774302j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.9027011 -0.18298657j, 0.08794729+0.37935724j],
          [0.06672385+0.38365945j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9027011 -0.18298657j, 0.12950136+0.36725474j],
          [0.02373708+0.38869422j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.12458515-0.36895147j],
          [-0.02892595-0.38834255j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
