,unitary
0,"Operator([[ 0.96939523-0.10815603j,  0.09712524-0.197843j  ],
          [-0.13834109-0.17157187j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.1953111 +0.1021212j ],
          [-0.16800114+0.14265617j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.13352281+0.17534772j],
          [-0.09159326+0.20046406j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.96939523-0.10815603j, 0.02996155+0.21835171j],
          [0.01889943+0.21958592j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.07976832+0.20545603j],
          [ 0.12308887+0.18282313j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.20515708+0.08053407j],
          [ 0.21786182+0.03333758j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.21697308+0.03870204j],
          [ 0.22016757-0.01007002j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.18630146-0.11775793j],
          [ 0.15576674-0.1559227j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j,  0.05445718-0.213564j  ],
          [-0.1001871 -0.19631024j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.07875087+0.20584816j],
          [ 0.12218286+0.18342986j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
