,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.47491608+0.06560153j],
          [-0.38532702+0.28525766j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.46408337+0.12031405j],
          [-0.34958985+0.32807893j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.21066736+0.43066009j],
          [ 0.39134744+0.27694047j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.39444051-0.27251703j],
          [ 0.21550248-0.42826105j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.42393136+0.22389964j],
          [-0.26469156+0.39973394j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.23821845-0.41605386j],
          [-0.40852321-0.25091361j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.27467602-0.39294011j],
          [-0.42943641-0.21315069j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.39435889+0.27263513j],
          [-0.21537424+0.42832556j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.45488788+0.15141289j],
          [ 0.47179288-0.08520755j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.403346  +0.25915411j],
          [-0.22972432+0.4208035j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
