,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.27155738+0.11657093j],
          [ 0.29387774+0.03111377j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j ,  0.29531913-0.01089972j],
          [-0.28535023+0.07685987j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j , -0.23555598+0.17845328j],
          [ 0.27777177+0.10087137j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j , -0.10492544+0.27626589j],
          [ 0.18188126+0.2329193j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j , -0.19733959+0.21997564j],
          [ 0.25353295+0.15183292j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j , -0.09411149+0.28013429j],
          [ 0.17269348+0.23981066j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.2950553 +0.01656993j],
          [ 0.28677384-0.07136495j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.94460909-0.1427637j , 0.01529184+0.2951243j ],
          [0.07260634+0.28646206j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
