,unitary
0,"Operator([[0.9027011 -0.18298657j, 0.14644762+0.36083201j],
          [0.00562742+0.38937768j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.29960401-0.24876512j],
          [-0.37282726-0.11245655j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.38939881-0.00390028j],
          [ 0.35714121-0.15523143j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.34505928-0.18050136j],
          [ 0.2475301 -0.30062517j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.16233189+0.35397034j],
          [-0.01167502+0.38924329j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.23059028-0.31380689j],
          [ 0.09018555-0.37883138j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.23900527-0.30744614j],
          [ 0.10041326-0.37624968j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.38888317+0.02040898j],
          [-0.35023749+0.17023615j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.38788092-0.03456927j],
          [ 0.34380008-0.18288836j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.26842589+0.28212441j],
          [-0.1373722 +0.36438376j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
