,unitary
0,"Operator([[ 0.99843817-0.02496616j,  0.01207114-0.04849954j],
          [-0.01448002-0.04783562j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j,  0.01173258-0.04858255j],
          [-0.01414603-0.04793545j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j,  0.01138174-0.04866594j],
          [-0.0137998 -0.04803627j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j,  0.01245061-0.04840351j],
          [-0.01485422-0.04772075j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j,  0.01310308-0.04823097j],
          [-0.01549725-0.04751581j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j,  0.01357154-0.04810125j],
          [-0.01595864-0.04736285j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j,  0.01401238-0.04797469j],
          [-0.01639261-0.0472144j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j,  0.01497787-0.04768208j],
          [-0.01734227-0.04687391j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j,  0.01468982-0.04777161j],
          [-0.01705905-0.04697772j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
